3417,1,C,1766733270.362943
8459,1,C,1766733274.0986748
423,1,A,1766733275.1789708
6210,1,A,1766733278.1814437
5091,1,A,1766733278.3572109
3883,1,A,1766733278.6199298
7459,1,A,1766733279.3840709
5493,1,D,1766733280.2232952
3679,1,B,1766733280.2487147
5378,1,B,1766733282.0955467
6160,1,A,1766733282.870116
325,1,B,1766733283.712899
1340,1,A,1766733286.76367
7689,1,A,1766733287.5648463
1261,1,A,1766733288.735984
2563,1,D,1766733288.9136758
7814,1,D,1766733290.767544
4189,1,D,1766733290.82357
477,1,C,1766733291.4789028
7185,1,A,1766733291.6965458
2381,1,B,1766733293.260117
2686,1,A,1766733293.4349713
6590,1,B,1766733293.6836295
5603,1,C,1766733294.201844
5408,1,C,1766733295.482764
2294,1,A,1766733295.6144013
4677,1,D,1766733300.4061818
2857,1,A,1766733301.4161274
4618,1,B,1766733303.6589475
583,1,D,1766733304.674715
8932,1,A,1766733307.4870265
6551,1,C,1766733308.5283494
9085,1,B,1766733309.289268
451,1,B,1766733309.886935
6731,1,C,1766733310.1624033
2852,1,B,1766733311.816257
2046,1,C,1766733312.6392386
3520,1,B,1766733312.8757796
3738,1,C,1766733313.35232
7456,1,D,1766733313.5163136
4466,1,C,1766733313.7704296
7446,1,C,1766733314.3839002
2052,1,A,1766733315.9298987
7101,1,D,1766733316.6927109
4303,1,B,1766733316.6972458
3422,1,C,1766733317.2907383
6497,1,B,1766733318.4917705
8902,1,C,1766733318.9789648
9149,1,D,1766733320.0508246
877,1,C,1766733321.449456
3775,1,B,1766733321.9760318
6486,1,C,1766733323.1329384
1385,1,D,1766733323.6273034
1578,1,D,1766733324.7210085
9553,1,C,1766733326.3430438
609,1,A,1766733326.524533
5122,1,A,1766733330.4721985
1281,1,B,1766733333.7681558
6120,1,B,1766733334.309492
9466,1,A,1766733338.489994
5079,1,B,1766733343.1276784
6390,1,C,1766733343.2010276
8101,1,C,1766733343.2156212
8842,1,B,1766733344.9216473
6999,1,A,1766733345.2485967
2065,1,B,1766733346.2562857
7064,1,C,1766733347.084605
8887,1,A,1766733348.9104772
2009,1,A,1766733349.4715598
1480,1,C,1766733350.8379078
3910,1,B,1766733351.7918239
521,1,A,1766733352.2807772
423,1,A,1766733352.7847583
3615,1,D,1766733353.4573948
805,1,C,1766733355.1825624
5423,1,B,1766733355.417674
8872,1,B,1766733355.4986885
8658,1,D,1766733355.5623498
7437,1,A,1766733357.1417716
802,1,B,1766733358.9592788
2689,1,C,1766733359.1098604
4203,1,A,1766733360.1552444
8097,1,B,1766733360.2295763
5703,1,D,1766733364.321218
4312,1,A,1766733365.6381845
6774,1,C,1766733365.8591223
7303,1,B,1766733366.4471538
2965,1,C,1766733366.5669188
2403,1,A,1766733366.7050235
9488,1,D,1766733367.5758982
793,1,C,1766733367.6927927
8925,1,B,1766733368.1193242
4387,1,A,1766733368.787454
9287,1,C,1766733368.9793916
7174,1,C,1766733369.8658803
5407,1,A,1766733372.3856964
2817,1,C,1766733374.1865494
9981,1,C,1766733374.5037344
2017,1,A,1766733375.2726018
9999,1,C,1766733375.2915757
304,1,C,1766733376.8979633
6736,1,A,1766733377.5198948
1356,1,C,1766733380.8561904
4750,1,A,1766733381.046072
1948,1,C,1766733381.611995
2827,1,B,1766733381.750172
9855,1,C,1766733382.1163988
1862,1,A,1766733382.318867
605,1,A,1766733383.0281556
626,1,B,1766733384.2380848
9242,1,B,1766733386.0133321
2938,1,B,1766733386.1615987
7366,1,B,1766733387.1788244
2623,1,C,1766733389.093049
6748,1,D,1766733390.9482772
3450,1,C,1766733391.2701957
4674,1,A,1766733391.5107138
3571,1,B,1766733391.9039428
891,1,B,1766733392.4137154
8795,1,B,1766733930.1272519
9127,1,C,1766733930.219789
6419,1,C,1766733931.4859478
9160,1,D,1766733931.985403
2469,1,A,1766733932.4032936
8008,1,D,1766733932.4581332
7594,1,A,1766733932.5744424
2230,1,B,1766733933.3064806
8689,1,A,1766733933.878382
4959,1,B,1766733935.4189904
2638,1,C,1766733940.9063137
2640,1,C,1766733941.0748098
8988,1,D,1766733942.6812754
2069,1,D,1766733944.0423355
8959,1,A,1766733949.959361
5920,1,A,1766737037.7799015
9181,1,B,1766737038.8938823
8267,1,D,1766737038.931077
8904,1,A,1766737039.334403
671,1,D,1766737040.4212568
6902,1,C,1766737040.9219124
2480,1,D,1766737042.245453
4438,1,D,1766746131.347641
3606,1,D,1766746134.5915234
8556,1,D,1766746134.6952841
6855,1,A,1766746134.8570406
6908,1,A,1766746135.187118
306,1,D,1766746135.4572568
5584,1,D,1766746137.4582653
359,1,D,1766746137.7410603
2489,1,D,1766746140.7446196
6231,1,D,1766746140.9082966
4846,1,C,1766763440.661375
5512,1,C,1766763442.367933
1549,1,A,1766763442.3879576
7089,1,A,1766763443.7824636
9130,1,A,1766763443.9415889
5104,1,A,1766763445.170076
351,1,B,1766763446.4268239
2826,1,D,1766763450.266709
5951,1,B,1766763452.1636937
5588,1,D,1766763452.2763186
6426,1,D,1766763452.502866
1656,1,B,1766763453.441859
6842,1,D,1766763456.0753367
2801,1,A,1766763456.1847594
7217,1,A,1766763456.5978625
3439,1,D,1766763456.7471826
3002,1,C,1766763457.4245884
3552,1,B,1766763457.4310272
8907,1,A,1766763457.87742
3434,1,B,1766781234.6860888
3547,1,D,1766781235.6858516
5101,1,B,1766781235.7467945
56,1,B,1766781236.7454154
9038,1,C,1766781236.850467
9105,1,B,1766781237.3941495
5119,1,D,1766781237.3990636
6363,1,A,1766781238.7567778
1230,1,B,1766781238.8578987
6950,1,C,1766781239.450873
3325,1,D,1766781240.5958376
7720,1,A,1766781241.0050611
6979,1,D,1766781242.3697076
4205,1,B,1766781243.43428
6060,1,D,1766781243.9599278
6426,1,A,1766781244.3974955
2263,1,B,1766781244.444216
1106,1,A,1766781244.8000493
8813,1,C,1766781247.0777829
990,1,C,1766781247.9828277
7536,1,B,1766781249.4296808
424,1,A,1766781249.590925
1391,1,A,1766781249.6030567
8237,1,B,1766781251.165326
1952,1,B,1766781251.3261313
1127,1,B,1766781252.041172
7826,1,B,1766781253.3092265
890,1,C,1766818317.1022582
4970,1,D,1766818319.207519
5405,1,C,1766818320.426305
1788,1,A,1766818321.3337543
7234,1,A,1766818322.0020695
427,1,D,1766818322.6285973
6564,1,C,1766818322.6508856
4170,1,A,1766818323.3157892
7175,1,B,1766818324.5526562
8266,1,D,1766818324.6456678
7196,1,D,1766818325.0462806
2789,1,A,1766818325.5973122
1478,1,D,1766818325.6221921
8643,1,B,1766818326.559697
556,1,B,1766818328.911378
3224,1,B,1766818331.2437358
3666,1,C,1766818334.0090008
7971,1,A,1766818334.9384515
7436,1,D,1766818334.9997225
1246,1,D,1766818338.3129504
9828,1,B,1766818338.6784818
5864,1,C,1766818340.852938
5738,1,C,1766818342.7208204
8629,1,D,1766818342.9316666
8131,1,D,1766818343.6279876
8949,1,D,1766818344.2860274
9227,1,D,1766818345.0367954
2765,1,D,1766818345.2083054
3282,1,D,1766818346.0488873
7715,1,A,1766818346.536122
9657,1,C,1766818346.8261964
9496,1,C,1766818346.9810326
2984,1,B,1766818347.5220804
5977,1,C,1766818349.133043
9567,1,D,1766818349.5563242
5830,1,D,1766818350.2132297
5409,1,D,1766818350.4736133
9433,1,B,1766818351.5672095
7932,1,D,1766818352.09234
4706,1,A,1766818352.232662
2610,1,A,1766818355.1134577
3787,1,D,1766818355.4072397
5979,1,B,1766818355.5064523
3927,1,D,1766818356.8868275
6707,1,A,1766818357.4981883
2828,1,B,1766818358.273105
797,1,C,1766818358.6972363
4388,1,A,1766818359.0344243
5698,1,C,1766818360.1363986
9354,1,B,1766818360.8929532
9532,1,B,1766818362.4182272
8210,1,D,1766818362.536362
4026,1,D,1766818363.2486582
3457,1,B,1766818364.2892048
2150,1,A,1766818364.5421607
7609,1,D,1766818364.8876278
3463,1,B,1766818365.4314349
1199,1,B,1766818366.3470495
3501,1,B,1766818367.0522647
1863,1,C,1766818367.9943595
3155,1,D,1766818369.2999809
5150,1,B,1766818369.9636252
9461,1,D,1766818370.3023255
9745,1,C,1766818370.3561084
1743,1,B,1766818370.7028997
9656,1,A,1766818374.6363068
6392,1,B,1766818375.4771128
3091,1,A,1766818375.7219682
5050,1,D,1766818376.5791354
5899,1,B,1766818376.585306
3536,1,D,1766818376.7438612
6387,1,D,1766818377.9804096
1554,1,A,1766818378.6487823
7042,1,C,1766818381.0996766
7299,1,B,1766818383.030977
913,1,D,1766818383.691407
4002,1,D,1766818384.584724
3302,1,C,1766818386.3259757
4980,1,D,1766818388.7110982
98,1,A,1766818389.1596935
7743,1,D,1766818389.8508165
7600,1,A,1766818391.5803561
4871,1,A,1766818392.2152157
7972,1,B,1766818393.2531936
309,1,B,1766818394.4511037
3159,1,B,1766818401.3200045
4824,1,A,1766818404.1773427
4945,1,B,1766818406.1130455
1449,1,A,1766818406.490767
1464,1,A,1766818406.8936863
4358,1,C,1766818406.9058025
1221,1,C,1766818407.4878385
9750,1,C,1766818408.2997532
2544,1,C,1766818408.455499
3965,1,B,1766818409.054107
1752,1,B,1766818410.9134398
2600,1,C,1766818411.2073953
4853,1,A,1766818411.8191023
3429,1,B,1766818414.3096166
6917,1,B,1766818414.3254168
3153,1,B,1766818414.531913
5217,1,B,1766818415.1262867
3691,1,D,1766818416.185632
8352,1,C,1766818418.5810251
8265,1,C,1766818418.9770803
8750,1,C,1766818420.624265
1500,1,B,1766818420.757453
2396,1,D,1766818421.2337022
9067,1,B,1766818421.6291637
6436,1,A,1766818422.257909
7248,1,A,1766818423.1043909
9105,1,A,1766818424.614346
2105,1,B,1766818425.4100652
808,1,C,1766818427.1420276
3248,1,B,1766818427.2630818
3701,1,D,1766818427.9044297
1634,1,C,1766818428.1181176
4448,1,A,1766818428.7357635
9523,1,D,1766818429.6573026
2430,1,C,1766818430.7728276
2216,1,D,1766818433.088805
3774,1,B,1766818433.5387566
3304,1,D,1766818435.5979114
6657,1,C,1766818435.6927645
4843,1,D,1766818436.0335283
2628,1,B,1766818436.1524708
1763,1,B,1766818436.3822656
2677,1,B,1766818437.5308218
8751,1,C,1766818438.641806
1395,1,B,1766818439.2834425
3899,1,C,1766818439.7113106
1190,1,B,1766818440.271366
6808,1,B,1766818441.8103874
515,1,D,1766818442.2112844
3816,1,D,1766818442.2296667
9327,1,A,1766818442.7390254
7892,1,A,1766818443.9954355
5234,1,B,1766818444.250603
3267,1,A,1766818444.4482415
996,1,C,1766818444.8486123
6432,1,A,1766818447.802885
4809,1,D,1766818448.3210518
8051,1,C,1766818451.276858
6258,1,C,1766818451.3939466
7858,1,C,1766818451.5152266
4347,1,C,1766818479.3009968
6377,1,A,1766818479.8658118
903,1,B,1766818482.6033843
1140,1,C,1766818483.035671
3627,1,A,1766818483.4539454
6563,1,D,1766818485.2649426
8398,1,C,1766818485.3502986
7380,1,D,1766818487.6781259
8508,1,B,1766818489.8998103
5234,1,A,1766818489.9100692
5089,1,C,1766818490.600529
3908,1,A,1766818491.1566465
713,1,A,1766818491.491022
2421,1,B,1766818493.2287335
2820,1,D,1766818495.1412907
5696,1,B,1766818495.2284195
544,1,D,1766818495.703448
3526,1,D,1766818496.0627666
8252,1,D,1766818496.2540433
3400,1,D,1766818496.3947377
9828,1,C,1766818497.1939573
7425,1,A,1766818497.2497337
8512,1,A,1766818499.47119
6012,1,A,1766818499.9944892
5315,1,B,1766818500.6938741
9943,1,A,1766818504.9452617
4243,1,A,1766818505.7730057
7171,1,A,1766818506.5857756
2056,1,D,1766818508.332439
1869,1,C,1766818508.5607955
6481,1,B,1766818511.0090191
1637,1,D,1766818511.3273947
245,1,B,1766818512.900896
1130,1,D,1766818513.5699003
1051,1,B,1766818513.6137967
1705,1,D,1766818513.6716435
4004,1,C,1766818514.1395538
461,1,C,1766818517.7203271
5737,1,C,1766818518.9287071
7562,1,C,1766818519.3714116
8509,1,C,1766818520.5867522
2162,1,B,1766818520.643463
4994,1,A,1766818521.9435294
9540,1,C,1766818524.3269043
7494,1,D,1766818526.1615915
3626,1,A,1766818526.5109408
3421,1,D,1766818529.168068
6425,1,D,1766818530.0588381
596,1,C,1766818531.2074888
1139,1,C,1766818532.3534975
9122,1,A,1766818593.6034584
7562,1,A,1766818595.5107055
2317,1,A,1766818597.7439911
1650,1,C,1766818599.1132684
1170,1,C,1766818599.3747044
9245,1,B,1766818599.4826071
3984,1,C,1766818602.2121103
440,1,C,1766818602.9894097
5038,1,B,1766818603.563976
3665,1,C,1766818603.8034654
370,1,A,1766818604.0998585
4494,1,C,1766818605.9541132
9023,1,D,1766818606.4180486
8122,1,D,1766818607.5017958
3686,1,B,1766818608.0140386
188,1,B,1766818608.439193
7640,1,B,1766818610.0213475
6993,1,B,1766818611.1007457
5088,1,C,1766818611.1325784
1350,1,A,1766818612.2382352
4015,1,A,1766818615.935991
8026,1,A,1766818616.765929
8972,1,C,1766818616.8935087
6440,1,A,1766818617.161789
6908,1,C,1766818618.4706366
4205,1,A,1766818619.3113737
6207,1,A,1766818620.5149536
2157,1,C,1766818621.484334
3982,1,A,1766818621.782692
2030,1,C,1766818624.1815987
5181,1,D,1766818624.6341555
5538,1,B,1766818624.7167628
6542,1,A,1766818625.1083646
2778,1,C,1766818625.7797856
4758,1,B,1766818626.5807092
2625,1,C,1766818628.0104218
3379,1,D,1766818628.8991704
7204,1,B,1766818630.6466546
9327,1,A,1766818630.9357972
24,1,D,1766818632.0538998
3058,1,C,1766818632.1150806
535,1,D,1766818632.2801802
2920,1,C,1766818633.7965703
3765,1,B,1766818634.238058
8566,1,C,1766818634.3041158
8999,1,D,1766818635.3482702
6748,1,D,1766818635.46436
3903,1,C,1766818635.5897148
5073,1,B,1766818637.3401945
8196,1,A,1766818638.6020014
668,1,C,1766818638.9007366
8986,1,A,1766818639.3961816
7504,1,B,1766818642.3725514
1418,1,C,1766818643.1963906
4134,1,B,1766818643.4089975
7827,1,B,1766818643.6301622
5371,1,D,1766818643.816633
2343,1,C,1766818643.9996672
6023,1,B,1766818645.7818024
3181,1,B,1766818646.1641188
8682,1,B,1766818648.1757176
7142,1,A,1766818649.2178807
7093,1,B,1766818649.3552902
594,1,B,1766818649.4638412
2730,1,A,1766818651.821412
3447,1,B,1766818652.8101037
2150,1,B,1766818653.0223305
2419,1,C,1766818653.2687633
1593,1,D,1766818654.0731275
5966,1,D,1766818654.4259536
9674,1,B,1766818654.5164456
6845,1,C,1766818655.176927
5638,1,B,1766818656.860438
293,1,D,1766818657.0424545
7363,1,C,1766818660.2135577
1225,1,B,1766818661.5417655
796,1,B,1766818661.70163
5574,1,A,1766818661.9070415
9108,1,C,1766818662.2735815
8758,1,C,1766818663.1883397
5472,1,B,1766818664.664007
5788,1,B,1766818664.7187886
208,1,A,1766818664.7904491
9935,1,A,1766818669.451137
9977,1,D,1766818669.8358283
9038,1,A,1766818673.5125427
8121,1,D,1766818673.9892209
2620,1,B,1766818677.6938176
7741,1,D,1766818678.1868773
8264,1,B,1766818680.6273246
4489,1,D,1766818681.1112664
7042,1,A,1766818681.457606
7695,1,B,1766818684.677616
493,1,B,1766818685.0229383
1358,1,A,1766818685.5888019
3783,1,B,1766818686.00983
221,1,A,1766818690.4173453
933,1,A,1766818693.7139254
432,1,A,1766818694.1280723
7349,1,A,1766818695.5830584
7826,1,B,1766818695.8295221
5807,1,A,1766818703.2627022
1184,1,D,1766818704.6298711
1457,1,D,1766818704.9235973
6103,1,A,1766818707.435433
7841,1,D,1766818707.469604
4515,1,C,1766818707.973336
7256,1,C,1766818708.9814224
4762,1,D,1766818709.4482532
4785,1,D,1766818709.5015557
8059,1,B,1766818709.8436003
383,1,D,1766818712.377586
1698,1,C,1766818712.5748153
3756,1,D,1766818712.604677
6510,1,C,1766818713.1865838
4300,1,C,1766818714.738767
940,1,B,1766818715.1530685
3828,1,A,1766818716.6568227
6046,1,D,1766818718.5851033
9208,1,C,1766818723.718083
280,1,B,1766818725.175794
5915,1,B,1766818725.4922483
6081,1,B,1766818725.8452945
3968,1,B,1766818726.1570394
5255,1,C,1766818728.0964854
1375,1,C,1766818728.1461494
8263,1,A,1766818728.7799168
9695,1,B,1766818731.8316822
7602,1,B,1766818731.8639493
7974,1,B,1766818734.4002013
3612,1,C,1766818734.7078907
4348,1,B,1766818734.9201095
2222,1,C,1766818736.6202054
9443,1,C,1766818736.8885968
1182,1,B,1766818737.4133646
1628,1,C,1766818737.9015267
2112,1,B,1766818738.79167
3817,1,B,1766818739.1083224
3309,1,A,1766818739.2419062
3670,1,A,1766818739.2477179
1835,1,B,1766818739.593042
8337,1,D,1766818740.5269852
1207,1,A,1766818741.8798485
2059,1,D,1766818742.4250786
9922,1,B,1766818743.422584
5462,1,D,1766818745.6378813
8646,1,A,1766818745.9450717
960,1,B,1766818746.0806732
8769,1,D,1766818746.3611124
4055,1,C,1766818747.1469958
8876,1,A,1766818748.108364
9943,1,B,1766818751.8339918
6581,1,B,1766819186.1816332
469,1,D,1766819186.7642562
4008,1,B,1766819187.5798798
2252,1,A,1766819241.8772182
1634,1,A,1766819241.9031267
8869,1,C,1766819243.0889177
4695,1,C,1766819244.1584284
